image,critical,high,total
rancher/rke2-runtime:v1.32.7-rke2r1,0,78,78
rancher/shell:v0.4.1,1,93,94
rancher/support-bundle-kit:v0.0.65,3,36,39
rancher/system-agent-installer-rancher:v2.11.3,0,18,18
rancher/system-agent-installer-rke2:v1.32.7-rke2r1,0,0,0
rancher/system-agent:v0.3.12-suc,1,33,34
rancher/system-upgrade-controller:v0.15.2,0,10,10
registry.k8s.io/sig-storage/snapshot-controller:v6.3.4,0,16,16
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.4,0,16,16
registry.suse.com/bci/bci-base:15.6,2,18,20
registry.suse.com/suse/sles/15.6/cdi-apiserver:1.61.0-150600.3.12.1,3,35,38
registry.suse.com/suse/sles/15.6/cdi-cloner:1.61.0-150600.3.12.1,3,35,38
registry.suse.com/suse/sles/15.6/cdi-controller:1.61.0-150600.3.12.1,2,31,33
registry.suse.com/suse/sles/15.6/cdi-importer:1.61.0-150600.3.12.1,3,35,38
registry.suse.com/suse/sles/15.6/cdi-operator:1.61.0-150600.3.12.1,2,30,32
registry.suse.com/suse/sles/15.6/cdi-uploadproxy:1.61.0-150600.3.12.1,3,30,33
registry.suse.com/suse/sles/15.6/cdi-uploadserver:1.61.0-150600.3.12.1,3,41,44
registry.suse.com/suse/sles/15.6/libguestfs-tools:1.4.1-150600.5.21.2,3,87,90
registry.suse.com/suse/sles/15.6/virt-api:1.4.1-150600.5.21.2,3,24,27
registry.suse.com/suse/sles/15.6/virt-controller:1.4.1-150600.5.21.2,2,18,20
registry.suse.com/suse/sles/15.6/virt-handler:1.4.1-150600.5.21.2,3,32,35
registry.suse.com/suse/sles/15.6/virt-launcher:1.4.1-150600.5.21.2,2,59,61
registry.suse.com/suse/sles/15.6/virt-operator:1.4.1-150600.5.21.2,2,25,27
registry.suse.com/suse/vmdp/vmdp:2.5.4.2,0,0,0
