image,critical,high,total
rancher/mirrored-cilium-hubble-ui-backend:v0.13.5,0,10,10
rancher/mirrored-cilium-hubble-ui:v0.13.5,0,2,2
rancher/mirrored-cilium-operator-aws:v1.19.6,0,1,1
rancher/mirrored-cilium-operator-azure:v1.19.6,0,1,1
rancher/mirrored-cilium-operator-generic:v1.19.6,0,1,1
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.7.2,18,33,51
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.7.2,16,27,43
rancher/mirrored-cloud-provider-vsphere:v1.36.0,0,9,9
rancher/mirrored-coredns-coredns:1.14.6,0,17,17
rancher/mirrored-kube-vip-kube-vip-iptables:v1.1.2,2,22,24
rancher/mirrored-library-busybox:1.36.1,0,0,0
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-traefik:3.7.8,0,9,9
rancher/mirrored-longhornio-csi-attacher:v4.11.0-20260428,0,12,12
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.16.0-20260428,0,10,10
rancher/mirrored-longhornio-csi-provisioner:v5.3.0-20260428,0,12,12
rancher/mirrored-longhornio-csi-resizer:v2.1.0-20260428,0,12,12
rancher/mirrored-longhornio-csi-snapshotter:v8.5.0-20260428,0,12,12
rancher/mirrored-metrics-server:v0.9.0,0,8,8
rancher/mirrored-pause:3.10.2,0,0,0
rancher/mirrored-sig-storage-csi-attacher:v4.9.0,0,21,21
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.13.0,0,18,18
rancher/mirrored-sig-storage-csi-provisioner:v4.0.1,0,24,24
rancher/mirrored-sig-storage-csi-resizer:v1.12.0,0,20,20
rancher/mirrored-sig-storage-livenessprobe:v2.15.0,0,18,18
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,35,35
rancher/rancher-agent:head,0,16,16
rancher/rancher-assets:v2.16-20260805T1815Z-dev,0,0,0
rancher/rancher-webhook:v0.12.1-rc.2,0,5,5
rancher/rancher:head,0,80,80
rancher/remotedialer-proxy:v0.8.0,0,5,5
rancher/rke2-cloud-provider:v1.36.2-0.20260610225606-10b320a3ba51-build20260709,0,6,6
rancher/rke2-runtime:v1.35.7-rke2r1,0,34,34
rancher/rke2-runtime:v1.36.3-rke2r1,0,36,36
rancher/rke2-upgrade:v1.35.7-rke2r1,0,19,19
rancher/rke2-upgrade:v1.36.3-rke2r1,0,19,19
rancher/scc-operator:v0.5.1-rc.2,0,7,7
rancher/shell:v0.8.1,0,25,25
rancher/system-agent-installer-k3s:v1.35.7-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.36.3-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.35.7-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.36.3-rke2r1,0,0,0
rancher/system-agent:v0.15.0-suc,0,17,17
rancher/ui-plugin-catalog:4.35.0,0,0,0
