image,critical,high,total
rancher/hardened-etcd:v3.5.21-k3s1-build20250612,2,8,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250910,2,8,10
rancher/hardened-etcd:v3.5.21-k3s1-build20251017,2,4,6
rancher/hardened-etcd:v3.5.25-k3s1-build20251210,2,2,4
rancher/hardened-etcd:v3.5.26-k3s1-build20260126,2,2,4
rancher/hardened-etcd:v3.5.26-k3s1-build20260227,0,2,2
rancher/hardened-flannel:v0.26.3-build20250108,4,70,74
rancher/hardened-flannel:v0.26.4-build20250218,4,67,71
rancher/hardened-flannel:v0.26.5-build20250306,4,66,70
rancher/hardened-flannel:v0.27.1-build20250710,4,56,60
rancher/hardened-flannel:v0.27.2-build20250723,1,9,10
rancher/hardened-flannel:v0.27.3-build20250901,1,9,10
rancher/hardened-flannel:v0.27.4-build20251015,1,7,8
rancher/hardened-flannel:v0.27.4-build20251204,1,6,7
rancher/hardened-flannel:v0.28.0-build20260119,1,6,7
rancher/hardened-flannel:v0.28.1-build20260206,0,4,4
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,1,6,7
rancher/hardened-k8s-metrics-server:v0.7.2-build20250507,1,7,8
rancher/hardened-k8s-metrics-server:v0.7.2-build20250612,1,6,7
rancher/hardened-k8s-metrics-server:v0.8.0-build20250704,1,6,7
rancher/hardened-k8s-metrics-server:v0.8.0-build20250909,1,6,7
rancher/hardened-k8s-metrics-server:v0.8.0-build20251015,1,4,5
rancher/hardened-k8s-metrics-server:v0.8.0-build20251204,1,3,4
rancher/hardened-k8s-metrics-server:v0.8.0-build20260116,1,3,4
rancher/hardened-k8s-metrics-server:v0.8.1-build20260206,0,3,3
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,15,15
rancher/hardened-multus-cni:v4.1.4-build20250108,5,20,25
rancher/hardened-multus-cni:v4.2.1-build20250627,5,20,25
rancher/hardened-multus-cni:v4.2.2-build20250729,5,20,25
rancher/hardened-multus-cni:v4.2.2-build20250909,5,20,25
rancher/hardened-multus-cni:v4.2.3-build20251031,5,10,15
rancher/hardened-multus-cni:v4.2.3-build20251204,5,5,10
rancher/hardened-multus-cni:v4.2.3-build20260120,5,5,10
rancher/hardened-multus-cni:v4.2.3-build20260206,0,5,5
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20250711,1,4,5
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20251022,1,2,3
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20251209,1,1,2
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260207,0,1,1
rancher/hardened-multus-thick:v4.2.1-build20250627,4,21,25
rancher/hardened-multus-thick:v4.2.2-build20250729,4,20,24
rancher/hardened-multus-thick:v4.2.2-build20250909,4,20,24
rancher/hardened-multus-thick:v4.2.3-build20251031,4,12,16
rancher/hardened-multus-thick:v4.2.3-build20251204,4,8,12
rancher/hardened-multus-thick:v4.2.3-build20260120,4,8,12
rancher/hardened-multus-thick:v4.2.3-build20260206,0,6,6
rancher/hardened-snapshot-controller:v8.4.0-build20260108,1,1,2
rancher/hardened-snapshot-controller:v8.4.0-build20260205,0,1,1
rancher/hardened-traefik:v3.5.4-build20251103,1,19,20
rancher/hardened-traefik:v3.6.4-build20251208,1,19,20
rancher/hardened-traefik:v3.6.7-build20260115,1,16,17
rancher/hardened-traefik:v3.6.7-build20260206,0,16,16
rancher/hardened-traefik:v3.6.9-build20260226,0,12,12
rancher/hardened-whereabouts:v0.8.0-build20241011,2,19,21
rancher/hardened-whereabouts:v0.8.0-build20250131,2,13,15
rancher/hardened-whereabouts:v0.9.0-build20250612,2,12,14
rancher/hardened-whereabouts:v0.9.1-build20250704,3,17,20
rancher/hardened-whereabouts:v0.9.2-build20250909,3,16,19
rancher/hardened-whereabouts:v0.9.2-build20251015,3,10,13
rancher/hardened-whereabouts:v0.9.2-build20251208,3,7,10
rancher/hardened-whereabouts:v0.9.2-build20260116,3,7,10
rancher/hardened-whereabouts:v0.9.2-build20260206,0,5,5
rancher/harvester-cloud-provider:v0.2.4,2,16,18
rancher/harvester-cloud-provider:v0.2.5,1,17,18
rancher/harvester-csi-driver:v0.2.2,4,54,58
rancher/harvester-csi-driver:v0.2.3,4,39,43
rancher/harvester-csi-driver:v0.2.4,4,29,33
rancher/istio-installer:1.22.1-rancher1,2,65,67
rancher/istio-installer:1.23.2-rancher1,4,60,64
rancher/istio-installer:1.24.1-rancher1,4,57,61
rancher/istio-installer:1.25.0-rancher1,4,51,55
rancher/k3s-upgrade:v1.30.14-k3s2,5,22,27
rancher/k3s-upgrade:v1.31.14-k3s1,5,17,22
rancher/k3s-upgrade:v1.32.13-k3s1,2,12,14
rancher/klipper-helm:v0.9.10-build20251111,3,12,15
rancher/klipper-helm:v0.9.12-build20251215,2,9,11
rancher/klipper-helm:v0.9.14-build20260210,0,5,5
rancher/klipper-helm:v0.9.3-build20241008,3,35,38
rancher/klipper-helm:v0.9.4-build20250113,3,35,38
rancher/klipper-helm:v0.9.5-build20250306,3,35,38
rancher/klipper-helm:v0.9.7-build20250616,3,29,32
rancher/klipper-helm:v0.9.8-build20250709,3,28,31
rancher/klipper-lb:v0.4.10,0,7,7
rancher/klipper-lb:v0.4.13,0,5,5
rancher/klipper-lb:v0.4.14,0,2,2
rancher/klipper-lb:v0.4.9,0,9,9
rancher/kube-api-auth:v0.2.4,1,10,11
rancher/kubectl:v1.31.13,1,5,6
rancher/kubectl:v1.32.2,1,5,6
rancher/kuberlr-kubectl:v4.0.2,4,24,28
rancher/kuberlr-kubectl:v4.0.4,4,23,27
rancher/kuberlr-kubectl:v4.0.7,3,14,17
rancher/local-path-provisioner:v0.0.30,2,8,10
rancher/local-path-provisioner:v0.0.31,2,8,10
rancher/local-path-provisioner:v0.0.32,2,6,8
rancher/local-path-provisioner:v0.0.34,1,3,4
rancher/machine:v0.15.0-rancher127,4,36,40
rancher/mirrored-bci-busybox:15.6.24.2,0,5,5
rancher/mirrored-bci-micro:15.6.24.2,0,4,4
rancher/mirrored-brancz-kube-rbac-proxy:v0.18.2,1,7,8
rancher/mirrored-calico-apiserver:v3.29.1,0,0,0
rancher/mirrored-calico-apiserver:v3.29.2,0,0,0
rancher/mirrored-calico-apiserver:v3.29.3,0,0,0
rancher/mirrored-calico-apiserver:v3.30.0,0,0,0
rancher/mirrored-calico-apiserver:v3.30.1,0,0,0
rancher/mirrored-calico-apiserver:v3.30.2,0,0,0
rancher/mirrored-calico-apiserver:v3.30.3,0,0,0
rancher/mirrored-calico-apiserver:v3.30.4,0,0,0
rancher/mirrored-calico-apiserver:v3.31.2,0,0,0
rancher/mirrored-calico-apiserver:v3.31.3,0,0,0
rancher/mirrored-calico-cni:v3.29.1,0,0,0
rancher/mirrored-calico-cni:v3.29.2,0,0,0
rancher/mirrored-calico-cni:v3.29.3,0,0,0
rancher/mirrored-calico-cni:v3.30.1,0,0,0
rancher/mirrored-calico-cni:v3.30.2,0,0,0
rancher/mirrored-calico-cni:v3.30.3,0,0,0
rancher/mirrored-calico-cni:v3.30.4,0,0,0
rancher/mirrored-calico-cni:v3.31.2,0,0,0
rancher/mirrored-calico-cni:v3.31.3,0,0,0
rancher/mirrored-calico-csi:v3.29.1,1,8,9
rancher/mirrored-calico-csi:v3.29.2,1,8,9
rancher/mirrored-calico-csi:v3.29.3,1,8,9
rancher/mirrored-calico-csi:v3.30.0,1,9,10
rancher/mirrored-calico-csi:v3.30.1,1,9,10
rancher/mirrored-calico-csi:v3.30.2,1,8,9
rancher/mirrored-calico-csi:v3.30.3,1,7,8
rancher/mirrored-calico-csi:v3.30.4,1,4,5
rancher/mirrored-calico-csi:v3.31.2,1,4,5
rancher/mirrored-calico-csi:v3.31.3,1,3,4
rancher/mirrored-calico-ctl:v3.28.1,1,12,13
rancher/mirrored-calico-ctl:v3.29.1,1,11,12
rancher/mirrored-calico-ctl:v3.29.2,1,10,11
rancher/mirrored-calico-ctl:v3.29.3,1,9,10
rancher/mirrored-calico-ctl:v3.30.0,1,9,10
rancher/mirrored-calico-ctl:v3.30.1,1,9,10
rancher/mirrored-calico-ctl:v3.30.2,1,8,9
rancher/mirrored-calico-ctl:v3.30.3,1,7,8
rancher/mirrored-calico-ctl:v3.30.4,1,4,5
rancher/mirrored-calico-ctl:v3.31.2,1,4,5
rancher/mirrored-calico-ctl:v3.31.3,1,3,4
rancher/mirrored-calico-envoy-gateway:v3.30.3,1,9,10
rancher/mirrored-calico-envoy-gateway:v3.30.4,1,6,7
rancher/mirrored-calico-envoy-gateway:v3.31.2,1,6,7
rancher/mirrored-calico-envoy-gateway:v3.31.3,1,6,7
rancher/mirrored-calico-envoy-proxy:v3.30.4,0,0,0
rancher/mirrored-calico-envoy-proxy:v3.31.2,0,0,0
rancher/mirrored-calico-envoy-proxy:v3.31.3,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.30.4,1,4,5
rancher/mirrored-calico-envoy-ratelimit:v3.31.2,1,4,5
rancher/mirrored-calico-envoy-ratelimit:v3.31.3,1,4,5
rancher/mirrored-calico-goldmane:v3.30.3,0,0,0
rancher/mirrored-calico-goldmane:v3.30.4,0,0,0
rancher/mirrored-calico-goldmane:v3.31.2,0,0,0
rancher/mirrored-calico-goldmane:v3.31.3,0,0,0
rancher/mirrored-calico-kube-controllers:v3.28.1,0,0,0
rancher/mirrored-calico-kube-controllers:v3.29.1,0,0,0
rancher/mirrored-calico-kube-controllers:v3.29.2,0,0,0
rancher/mirrored-calico-kube-controllers:v3.29.3,0,0,0
rancher/mirrored-calico-kube-controllers:v3.30.1,0,0,0
rancher/mirrored-calico-kube-controllers:v3.30.2,0,0,0
rancher/mirrored-calico-kube-controllers:v3.30.3,0,0,0
rancher/mirrored-calico-kube-controllers:v3.30.4,0,0,0
rancher/mirrored-calico-kube-controllers:v3.31.2,0,0,0
rancher/mirrored-calico-kube-controllers:v3.31.3,0,0,0
rancher/mirrored-calico-node-driver-registrar:v3.29.1,1,8,9
rancher/mirrored-calico-node-driver-registrar:v3.29.2,1,8,9
rancher/mirrored-calico-node-driver-registrar:v3.29.3,1,8,9
rancher/mirrored-calico-node-driver-registrar:v3.30.0,1,9,10
rancher/mirrored-calico-node-driver-registrar:v3.30.1,1,9,10
rancher/mirrored-calico-node-driver-registrar:v3.30.2,1,8,9
rancher/mirrored-calico-node-driver-registrar:v3.30.3,1,7,8
rancher/mirrored-calico-node-driver-registrar:v3.30.4,1,4,5
rancher/mirrored-calico-node-driver-registrar:v3.31.2,1,4,5
rancher/mirrored-calico-node-driver-registrar:v3.31.3,1,3,4
rancher/mirrored-calico-node:v3.28.1,1,13,14
rancher/mirrored-calico-node:v3.29.1,1,12,13
rancher/mirrored-calico-node:v3.29.2,1,11,12
rancher/mirrored-calico-node:v3.29.3,1,10,11
rancher/mirrored-calico-node:v3.30.0,1,12,13
rancher/mirrored-calico-node:v3.30.1,1,12,13
rancher/mirrored-calico-node:v3.30.2,1,11,12
rancher/mirrored-calico-node:v3.30.3,1,10,11
rancher/mirrored-calico-node:v3.30.4,1,7,8
rancher/mirrored-calico-node:v3.31.2,1,5,6
rancher/mirrored-calico-node:v3.31.3,1,4,5
rancher/mirrored-calico-operator:v1.36.2,1,10,11
rancher/mirrored-calico-operator:v1.36.5,1,9,10
rancher/mirrored-calico-operator:v1.38.0,1,9,10
rancher/mirrored-calico-operator:v1.38.1,1,9,10
rancher/mirrored-calico-operator:v1.38.3,1,8,9
rancher/mirrored-calico-operator:v1.38.6,1,7,8
rancher/mirrored-calico-operator:v1.38.7,1,4,5
rancher/mirrored-calico-operator:v1.40.2,1,4,5
rancher/mirrored-calico-operator:v1.40.3,1,4,5
rancher/mirrored-calico-pod2daemon-flexvol:v3.28.1,1,8,9
rancher/mirrored-calico-pod2daemon-flexvol:v3.29.1,1,7,8
rancher/mirrored-calico-pod2daemon-flexvol:v3.29.2,1,7,8
rancher/mirrored-calico-pod2daemon-flexvol:v3.29.3,1,7,8
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.1,1,8,9
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.2,1,7,8
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.3,1,6,7
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.4,1,3,4
rancher/mirrored-calico-pod2daemon-flexvol:v3.31.2,1,3,4
rancher/mirrored-calico-pod2daemon-flexvol:v3.31.3,1,2,3
rancher/mirrored-calico-typha:v3.29.1,0,0,0
rancher/mirrored-calico-typha:v3.29.2,0,0,0
rancher/mirrored-calico-typha:v3.29.3,0,0,0
rancher/mirrored-calico-typha:v3.30.1,0,0,0
rancher/mirrored-calico-typha:v3.30.2,0,0,0
rancher/mirrored-calico-typha:v3.30.3,0,0,0
rancher/mirrored-calico-typha:v3.30.4,0,0,0
rancher/mirrored-calico-typha:v3.31.2,0,0,0
rancher/mirrored-calico-typha:v3.31.3,0,0,0
rancher/mirrored-calico-whisker-backend:v3.30.3,0,0,0
rancher/mirrored-calico-whisker-backend:v3.30.4,0,0,0
rancher/mirrored-calico-whisker-backend:v3.31.2,0,0,0
rancher/mirrored-calico-whisker-backend:v3.31.3,0,0,0
rancher/mirrored-calico-whisker:v3.30.3,0,0,0
rancher/mirrored-calico-whisker:v3.30.4,0,0,0
rancher/mirrored-calico-whisker:v3.31.2,0,0,0
rancher/mirrored-calico-whisker:v3.31.3,0,0,0
rancher/mirrored-cilium-certgen:v0.2.0,1,11,12
rancher/mirrored-cilium-certgen:v0.2.1,1,11,12
rancher/mirrored-cilium-certgen:v0.2.4,1,8,9
rancher/mirrored-cilium-certgen:v0.3.1,1,3,4
rancher/mirrored-cilium-certgen:v0.3.2,1,2,3
rancher/mirrored-cilium-cilium-envoy:v1.30.8-1733837904-eaae5aca0fb988583e5617170a65ac5aa51c0aa8,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.31.5-1737535524-fe8efeb16a7d233bffd05af9ea53599340d3f18e,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.31.5-1739264036-958bef243c6c66fcfd73ca319f2eb49fff1eb2ae,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.32.5-1744305768-f9ddca7dcd91f7ca25a505560e655c47d3dec2cf,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.32.6-1746661844-0f602c28cb2aa57b29078195049fb257d5b5246c,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.33.4-1752151664-7c2edb0b44cf95f326d628b837fcdd845102ba68,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.34.10-1761014632-c360e8557eb41011dfb5210f8fb53fed6c0b3222,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.34.10-1762597008-ff7ae7d623be00078865cff1b0672cc5d9bfc6d5,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.34.4-1753677767-266d5a01d1d55bd1d60148f991b98dac0390d363,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.34.4-1754895458-68cffdfa568b6b226d70a7ef81fc65dda3b890bf,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.35.9-1767794330-db497dd19e346b39d81d7b5c0dedf6c812bcc5c9,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.35.9-1768828720-c6e4827ebca9c47af2a3a6540c563c30947bae29,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.35.9-1770979049-232ed4a26881e4ab4f766f251f258ed424fff663,0,0,0
rancher/mirrored-cilium-cilium:v1.16.5,9,45,54
rancher/mirrored-cilium-cilium:v1.17.0,9,45,54
rancher/mirrored-cilium-cilium:v1.17.1,9,45,54
rancher/mirrored-cilium-cilium:v1.17.3,9,42,51
rancher/mirrored-cilium-cilium:v1.17.4,9,59,68
rancher/mirrored-cilium-cilium:v1.17.6,9,50,59
rancher/mirrored-cilium-cilium:v1.18.0,9,54,63
rancher/mirrored-cilium-cilium:v1.18.1,9,54,63
rancher/mirrored-cilium-cilium:v1.18.3,9,36,45
rancher/mirrored-cilium-cilium:v1.18.4,10,40,50
rancher/mirrored-cilium-cilium:v1.18.6,10,28,38
rancher/mirrored-cilium-cilium:v1.19.0,10,29,39
rancher/mirrored-cilium-cilium:v1.19.1,1,29,30
rancher/mirrored-cilium-clustermesh-apiserver:v1.16.5,2,10,12
rancher/mirrored-cilium-clustermesh-apiserver:v1.17.0,2,9,11
rancher/mirrored-cilium-clustermesh-apiserver:v1.17.1,2,9,11
rancher/mirrored-cilium-clustermesh-apiserver:v1.17.3,2,9,11
rancher/mirrored-cilium-clustermesh-apiserver:v1.17.4,2,11,13
rancher/mirrored-cilium-clustermesh-apiserver:v1.17.6,2,10,12
rancher/mirrored-cilium-clustermesh-apiserver:v1.18.0,2,11,13
rancher/mirrored-cilium-clustermesh-apiserver:v1.18.1,2,11,13
rancher/mirrored-cilium-clustermesh-apiserver:v1.18.3,2,9,11
rancher/mirrored-cilium-clustermesh-apiserver:v1.18.4,2,9,11
rancher/mirrored-cilium-clustermesh-apiserver:v1.18.6,2,5,7
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.0,2,5,7
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.1,0,5,5
rancher/mirrored-cilium-hubble-relay:v1.16.5,2,10,12
rancher/mirrored-cilium-hubble-relay:v1.17.0,2,10,12
rancher/mirrored-cilium-hubble-relay:v1.17.1,2,10,12
rancher/mirrored-cilium-hubble-relay:v1.17.3,1,5,6
rancher/mirrored-cilium-hubble-relay:v1.17.4,1,7,8
rancher/mirrored-cilium-hubble-relay:v1.17.6,1,6,7
rancher/mirrored-cilium-hubble-relay:v1.18.0,1,7,8
rancher/mirrored-cilium-hubble-relay:v1.18.1,1,7,8
rancher/mirrored-cilium-hubble-relay:v1.18.3,1,5,6
rancher/mirrored-cilium-hubble-relay:v1.18.4,1,5,6
rancher/mirrored-cilium-hubble-relay:v1.18.6,1,4,5
rancher/mirrored-cilium-hubble-relay:v1.19.0,1,4,5
rancher/mirrored-cilium-hubble-relay:v1.19.1,0,4,4
rancher/mirrored-cilium-hubble-ui-backend:v0.13.1,1,12,13
rancher/mirrored-cilium-hubble-ui-backend:v0.13.2,1,10,11
rancher/mirrored-cilium-hubble-ui-backend:v0.13.3,1,10,11
rancher/mirrored-cilium-hubble-ui:v0.13.1,0,6,6
rancher/mirrored-cilium-hubble-ui:v0.13.2,4,15,19
rancher/mirrored-cilium-hubble-ui:v0.13.3,5,15,20
rancher/mirrored-cilium-operator-aws:v1.16.5,1,8,9
rancher/mirrored-cilium-operator-aws:v1.17.0,1,8,9
rancher/mirrored-cilium-operator-aws:v1.17.1,1,8,9
rancher/mirrored-cilium-operator-aws:v1.17.3,1,6,7
rancher/mirrored-cilium-operator-aws:v1.17.4,1,8,9
rancher/mirrored-cilium-operator-aws:v1.17.6,1,7,8
rancher/mirrored-cilium-operator-aws:v1.18.0,1,8,9
rancher/mirrored-cilium-operator-aws:v1.18.1,1,8,9
rancher/mirrored-cilium-operator-aws:v1.18.3,1,6,7
rancher/mirrored-cilium-operator-aws:v1.18.4,1,6,7
rancher/mirrored-cilium-operator-aws:v1.18.6,1,5,6
rancher/mirrored-cilium-operator-aws:v1.19.0,1,5,6
rancher/mirrored-cilium-operator-aws:v1.19.1,0,5,5
rancher/mirrored-cilium-operator-azure:v1.16.5,1,8,9
rancher/mirrored-cilium-operator-azure:v1.17.0,1,8,9
rancher/mirrored-cilium-operator-azure:v1.17.1,1,8,9
rancher/mirrored-cilium-operator-azure:v1.17.3,1,6,7
rancher/mirrored-cilium-operator-azure:v1.17.4,1,8,9
rancher/mirrored-cilium-operator-azure:v1.17.6,1,7,8
rancher/mirrored-cilium-operator-azure:v1.18.0,1,8,9
rancher/mirrored-cilium-operator-azure:v1.18.1,1,8,9
rancher/mirrored-cilium-operator-azure:v1.18.3,1,6,7
rancher/mirrored-cilium-operator-azure:v1.18.4,1,6,7
rancher/mirrored-cilium-operator-azure:v1.18.6,1,5,6
rancher/mirrored-cilium-operator-azure:v1.19.0,1,5,6
rancher/mirrored-cilium-operator-azure:v1.19.1,0,5,5
rancher/mirrored-cilium-operator-generic:v1.16.5,1,8,9
rancher/mirrored-cilium-operator-generic:v1.17.0,1,8,9
rancher/mirrored-cilium-operator-generic:v1.17.1,1,8,9
rancher/mirrored-cilium-operator-generic:v1.17.3,1,6,7
rancher/mirrored-cilium-operator-generic:v1.17.4,1,8,9
rancher/mirrored-cilium-operator-generic:v1.17.6,1,7,8
rancher/mirrored-cilium-operator-generic:v1.18.0,1,8,9
rancher/mirrored-cilium-operator-generic:v1.18.1,1,8,9
rancher/mirrored-cilium-operator-generic:v1.18.3,1,6,7
rancher/mirrored-cilium-operator-generic:v1.18.4,1,6,7
rancher/mirrored-cilium-operator-generic:v1.18.6,1,5,6
rancher/mirrored-cilium-operator-generic:v1.19.0,1,5,6
rancher/mirrored-cilium-operator-generic:v1.19.1,0,5,5
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.27.0,3,29,32
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.28.0,1,23,24
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.29.0,1,17,18
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.30.1,1,14,15
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.2.0,17,121,138
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.3.1,16,102,118
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.5.0,10,93,103
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.2.0,11,70,81
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.3.1,10,57,67
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.5.0,6,47,53
rancher/mirrored-cloud-provider-vsphere:v1.31.0,1,13,14
rancher/mirrored-cloud-provider-vsphere:v1.31.1,1,12,13
rancher/mirrored-cloud-provider-vsphere:v1.32.1,1,13,14
rancher/mirrored-cloud-provider-vsphere:v1.32.2,1,12,13
rancher/mirrored-cluster-api-controller:v1.9.5,1,5,6
rancher/mirrored-cluster-proportional-autoscaler:v1.9.0,1,7,8
rancher/mirrored-coredns-coredns:1.11.1,1,15,16
rancher/mirrored-coredns-coredns:1.11.3,1,7,8
rancher/mirrored-coredns-coredns:1.12.0,1,8,9
rancher/mirrored-coredns-coredns:1.12.1,1,19,20
rancher/mirrored-coredns-coredns:1.12.3,1,19,20
rancher/mirrored-coredns-coredns:1.13.1,1,15,16
rancher/mirrored-coredns-coredns:1.14.0,1,13,14
rancher/mirrored-coredns-coredns:1.14.1,1,13,14
rancher/mirrored-coreos-etcd:v3.5.12,3,18,21
rancher/mirrored-coreos-etcd:v3.5.15,3,12,15
rancher/mirrored-coreos-etcd:v3.5.16,3,12,15
rancher/mirrored-curlimages-curl:8.9.1,4,21,25
rancher/mirrored-elemental-operator:1.7.4,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.7.4,0,0,0
rancher/mirrored-flannel-flannel:v0.25.1,5,38,43
rancher/mirrored-flannel-flannel:v0.26.4,5,31,36
rancher/mirrored-fluent-fluent-bit:3.1.8,4,27,31
rancher/mirrored-fluent-fluent-bit:3.1.8-debug,0,0,0
rancher/mirrored-grafana-grafana-image-renderer:v4.0.5,4,18,22
rancher/mirrored-grafana-grafana:11.5.5,4,25,29
rancher/mirrored-idealista-prom2teams:4.2.1,5,47,52
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.0,1,7,8
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.2,1,6,7
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.4,1,3,4
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.5,1,3,4
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.7,1,1,2
rancher/mirrored-istio-install-cni:1.22.1-distroless,2,20,22
rancher/mirrored-istio-install-cni:1.23.2-distroless,2,16,18
rancher/mirrored-istio-install-cni:1.24.1-distroless,2,16,18
rancher/mirrored-istio-install-cni:1.25.0-distroless,2,16,18
rancher/mirrored-istio-pilot:1.22.1-distroless,1,13,14
rancher/mirrored-istio-pilot:1.23.2-distroless,1,11,12
rancher/mirrored-istio-pilot:1.24.1-distroless,1,10,11
