image,critical,high,total
rancher/mirrored-pause:3.7,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,11,11
rancher/mirrored-prometheus-alertmanager:v0.27.0,0,30,30
rancher/mirrored-prometheus-node-exporter:v1.8.2,0,9,9
rancher/mirrored-prometheus-operator-admission-webhook:v0.79.0,0,14,14
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.79.0,0,15,15
rancher/mirrored-prometheus-operator-prometheus-operator:v0.79.0,0,14,14
rancher/mirrored-sig-storage-csi-attacher:v4.5.0,0,15,15
rancher/mirrored-sig-storage-csi-attacher:v4.7.0,0,10,10
rancher/mirrored-sig-storage-csi-attacher:v4.8.1,0,10,10
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.10.0,0,12,12
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.12.0,0,10,10
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.13.0,0,10,10
rancher/mirrored-sig-storage-csi-provisioner:v4.0.0,0,14,14
rancher/mirrored-sig-storage-csi-provisioner:v4.0.1,0,14,14
rancher/mirrored-sig-storage-csi-resizer:v1.10.0,0,13,13
rancher/mirrored-sig-storage-csi-resizer:v1.10.1,0,13,13
rancher/mirrored-sig-storage-csi-resizer:v1.12.0,0,10,10
rancher/mirrored-sig-storage-csi-snapshotter:v7.0.1,0,13,13
rancher/mirrored-sig-storage-csi-snapshotter:v7.0.2,0,13,13
rancher/mirrored-sig-storage-csi-snapshotter:v8.2.0,0,9,9
rancher/mirrored-sig-storage-livenessprobe:v2.14.0,0,10,10
rancher/mirrored-sig-storage-livenessprobe:v2.15.0,0,10,10
rancher/mirrored-sig-storage-snapshot-controller:v8.2.0,0,8,8
rancher/mirrored-sig-storage-snapshot-validation-webhook:v8.1.0,0,7,7
rancher/mirrored-sonobuoy-sonobuoy:v0.57.3,0,8,8
rancher/mirrored-thanos-thanos:v0.37.2,0,14,14
rancher/neuvector-compliance-config:1.0.13,0,0,0
rancher/neuvector-controller:5.5.2,0,1,1
rancher/neuvector-enforcer:5.5.2,0,4,4
rancher/neuvector-manager:5.5.2,0,1,1
rancher/neuvector-prometheus-exporter:1.0.13,0,1,1
rancher/neuvector-registry-adapter:0.2.7,0,1,1
rancher/neuvector-scanner:6,0,0,0
rancher/neuvector-updater:0.0.11,0,1,1
rancher/prom-prometheus:v2.55.1,0,32,32
rancher/prometheus-federator:v2.0.1,0,12,12
rancher/pushprox:v0.1.7,0,20,20
rancher/rancher-agent:v2.10.12,0,26,26
rancher/rancher-csp-adapter:v5.0.1,0,13,13
rancher/rancher-webhook:v0.6.12,0,12,12
rancher/rancher:v2.10.12,0,207,207
rancher/rke2-cloud-provider:v1.31.14-0.20251010190929-c49b201b7cf5-build20251017,0,15,15
rancher/rke2-upgrade:v1.28.15-rke2r1,2,45,47
rancher/rke2-upgrade:v1.29.15-rke2r1,2,46,48
rancher/rke2-upgrade:v1.30.14-rke2r2,2,52,54
rancher/security-scan:v0.5.7,0,51,51
rancher/shell:v0.3.1,1,78,79
rancher/supportability-review-app-frontend:v0.15.0,3,24,27
rancher/supportability-review-internal:latest,0,1,1
rancher/supportability-review-operator:v0.15.0,0,9,9
rancher/supportability-review:latest,0,1,1
rancher/system-agent-installer-k3s:v1.28.15-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.29.15-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.30.14-k3s2,0,0,0
rancher/system-agent-installer-k3s:v1.31.14-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.28.15-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.29.15-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.30.14-rke2r2,0,0,0
rancher/system-agent-installer-rke2:v1.31.14-rke2r1,0,0,0
rancher/system-agent:v0.3.11-suc,1,29,30
rancher/system-upgrade-controller:v0.13.4,0,12,12
rancher/system-upgrade-controller:v0.14.2,0,8,8
rancher/ui-plugin-catalog:4.26.0,0,0,0
