image,critical,high,total
rancher/supportability-review-internal:latest,0,1,1
rancher/supportability-review-operator:v0.24.0,0,5,5
rancher/supportability-review:latest,0,1,1
rancher/system-agent-installer-k3s:v1.32.13-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.33.13-k3s2,0,0,0
rancher/system-agent-installer-k3s:v1.34.11-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.32.13-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.33.13-rke2r2,0,0,0
rancher/system-agent-installer-rke2:v1.34.11-rke2r1,0,0,0
rancher/system-agent:v0.13.1-suc,0,11,11
rancher/system-upgrade-controller:v0.17.0,0,14,14
rancher/turtles:v0.25.7,0,1,1
rancher/ui-plugin-catalog:4.45.0,0,1,1
